CustomerKey_Output,CustomerID_Source,CustomerID_Output,CustomerID_Reason,CustomerID_Confidence,CustomerID_Status,Fullname_Source,Fullname_Output,Fullname_Reason,Fullname_Confidence,Fullname_Status,CompanyName_Source,CompanyName_Output,CompanyName_Reason,CompanyName_Confidence,CompanyName_Status,Record_Status
616,29771,"29771,00",New value,,New,Dominic Gash,Dominic Gash,New value,,New,Associated Bikes,Associated Bikes,New value,,New,New
617,29772,"29772,00",New value,,New,Janet Gates,Janet Gates,New value,,New,Modular Cycle Systems,Modular Cycle Systems,New value,,New,New
618,29773,"29773,00",New value,,New,Orlando Gee,Orlando Gee,New value,,New,A Bike Store,A Bike Store,New value,,New,New
619,29774,"29774,00",New value,,New,Darren Gehring,Darren Gehring,New value,,New,Journey Sporting Goods,Journey Sporting Goods,New value,,New,New
620,29775,"29775,00",New value,,New,Jim Geist,Jim Geist,New value,,New,Two Bike Shops,Two Bike Shops,New value,,New,New
621,29776,"29776,00",New value,,New,Barbara German,Barbara German,New value,,New,Cycles Wholesaler & Mfg.,Cycles Wholesaler & Mfg.,New value,,New,New
622,29778,"29778,00",New value,,New,Leo Giakoumakis,Leo Giakoumakis,New value,,New,Number One Bike Co.,Number One Bike Co.,New value,,New,New
623,29780,"29780,00",New value,,New,Frances Giglio,Frances Giglio,New value,,New,Standard Bikes,Standard Bikes,New value,,New,New
624,29781,"29781,00",New value,,New,Guy Gilbert,Guy Gilbert,New value,,New,The Bicycle Accessories Company,The Bicycle Accessories Company,New value,,New,New
625,29782,"29782,00",New value,,New,Janet Gilliat,Janet Gilliat,New value,,New,Active Systems,Active Systems,New value,,New,New
626,29783,"29783,00",New value,,New,Mary Gimmi,Mary Gimmi,New value,,New,Futuristic Sport Distributors,Futuristic Sport Distributors,New value,,New,New
627,29784,"29784,00",New value,,New,Jeanie Glenn,Jeanie Glenn,New value,,New,Big-Time Bike Store,Big-Time Bike Store,New value,,New,New
628,29785,"29785,00",New value,,New,Diane Glimp,Diane Glimp,New value,,New,The Showroom,The Showroom,New value,,New,New
629,29787,"29787,00",New value,,New,Scott Gode,Scott Gode,New value,,New,Year-Round Sports,Year-Round Sports,New value,,New,New
630,29788,"29788,00",New value,,New,Mete Goktepe,Mete Goktepe,New value,,New,The New Bike Store,The New Bike Store,New value,,New,New
631,29789,"29789,00",New value,,New,Brian Goldstein,Brian Goldstein,New value,,New,Primary Bike Distributors,Primary Bike Distributors,New value,,New,New
632,29792,"29792,00",New value,,New,Abigail Gonzalez,Abigail Gonzalez,New value,,New,Genial Bike Associates,Genial Bike Associates,New value,,New,New
633,29793,"29793,00",New value,,New,Michael Graff,Michael Graff,New value,,New,Commercial Sporting Goods,Commercial Sporting Goods,New value,,New,New
634,29794,"29794,00",New value,,New,Derek Graham,Derek Graham,New value,,New,Wholesale Parts,Wholesale Parts,New value,,New,New
635,29796,"29796,00",New value,,New,Jon Grande,Jon Grande,New value,,New,Riding Cycles,Riding Cycles,New value,,New,New
636,29797,"29797,00",New value,,New,Jane Greer,Jane Greer,New value,,New,Metro Manufacturing,Metro Manufacturing,New value,,New,New
637,29799,"29799,00",New value,,New,Douglas Groncki,Douglas Groncki,New value,,New,Locks Company,Locks Company,New value,,New,New
638,29800,"29800,00",New value,,New,Brian Groth,Brian Groth,New value,,New,Latest Accessories Sales,Latest Accessories Sales,New value,,New,New
639,29803,"29803,00",New value,,New,Hattie Haemon,Hattie Haemon,New value,,New,Greater Bike Store,Greater Bike Store,New value,,New,New
640,29805,"29805,00",New value,,New,Erin Hagens,Erin Hagens,New value,,New,Distant Inn,Distant Inn,New value,,New,New
641,29806,"29806,00",New value,,New,Betty Haines,Betty Haines,New value,,New,Finer Mart,Finer Mart,New value,,New,New
642,29807,"29807,00",New value,,New,Bryan Hamilton,Bryan Hamilton,New value,,New,Cross-Country Riding Supplies,Cross-Country Riding Supplies,New value,,New,New
643,29809,"29809,00",New value,,New,Kerim Hanif,Kerim Hanif,New value,,New,Bike World,Bike World,New value,,New,New
644,29810,"29810,00",New value,,New,Jean Handley,Jean Handley,New value,,New,Central Discount Store,Central Discount Store,New value,,New,New
645,29813,"29813,00",New value,,New,Katherine Harding,Katherine Harding,New value,,New,Sharp Bikes,Sharp Bikes,New value,,New,New
646,29815,"29815,00",New value,,New,Lucy Harrington,Lucy Harrington,New value,,New,Metropolitan Sports Supply,Metropolitan Sports Supply,New value,,New,New
647,29816,"29816,00",New value,,New,Keith Harris,Keith Harris,New value,,New,Progressive Sports,Progressive Sports,New value,,New,New
648,29818,"29818,00",New value,,New,Roger Harui,Roger Harui,New value,,New,Brakes and Gears,Brakes and Gears,New value,,New,New
649,29819,"29819,00",New value,,New,Ann Hass,Ann Hass,New value,,New,The Accessories Store,The Accessories Store,New value,,New,New
650,29822,"29822,00",New value,,New,James Haugh,James Haugh,New value,,New,Family Cycle Store,Family Cycle Store,New value,,New,New
651,29824,"29824,00",New value,,New,Brenda Heaney,Brenda Heaney,New value,,New,Superb Sales and Repair,Superb Sales and Repair,New value,,New,New
652,29826,"29826,00",New value,,New,John Hanson,John Hanson,New value,,New,Countryside Company,Countryside Company,New value,,New,New
653,29827,"29827,00",New value,,New,Valerie Hendricks,Valerie Hendricks,New value,,New,First Bike Store,First Bike Store,New value,,New,New
654,29830,"29830,00",New value,,New,Kari Hensien,Kari Hensien,New value,,New,General Department Stores,General Department Stores,New value,,New,New
655,29831,"29831,00",New value,,New,Irene Hernandez,Irene Hernandez,New value,,New,Operational Manufacturing,Operational Manufacturing,New value,,New,New
656,29832,"29832,00",New value,,New,Jésus Hernandez,Jésus Hernandez,New value,,New,Online Bike Warehouse,Online Bike Warehouse,New value,,New,New
657,29834,"29834,00",New value,,New,Cheryl Herring,Cheryl Herring,New value,,New,Small Bike Shop,Small Bike Shop,New value,,New,New
658,29835,"29835,00",New value,,New,Ronald Heymsfield,Ronald Heymsfield,New value,,New,Superior Hardware Distributors,Superior Hardware Distributors,New value,,New,New
659,29840,"29840,00",New value,,New,Andrew Hill,Andrew Hill,New value,,New,Eastside Parts Shop,Eastside Parts Shop,New value,,New,New
660,29842,"29842,00",New value,,New,Mike Hines,Mike Hines,New value,,New,First Cycle Store,First Cycle Store,New value,,New,New
661,29843,"29843,00",New value,,New,Matthew Hink,Matthew Hink,New value,,New,Running and Cycling Gear,Running and Cycling Gear,New value,,New,New
662,29847,"29847,00",New value,,New,David Hodgson,David Hodgson,New value,,New,Good Toys,Good Toys,New value,,New,New
663,29848,"29848,00",New value,,New,Helge Hoeing,Helge Hoeing,New value,,New,Little Bicycle Supply Shop,Little Bicycle Supply Shop,New value,,New,New
664,29850,"29850,00",New value,,New,Bob Hodges,Bob Hodges,New value,,New,All Seasons Sports Supply,All Seasons Sports Supply,New value,,New,New
665,29851,"29851,00",New value,,New,Jean Holloway,Jean Holloway,New value,,New,Leisure Clearing House,Leisure Clearing House,New value,,New,New
666,29852,"29852,00",New value,,New,Eddie Holmes,Eddie Holmes,New value,,New,The Commissary,The Commissary,New value,,New,New
667,29853,"29853,00",New value,,New,Juanita Holman,Juanita Holman,New value,,New,Affordable Sports Equipment,Affordable Sports Equipment,New value,,New,New
668,29854,"29854,00",New value,,New,Peter Houston,Peter Houston,New value,,New,Local Sales and Rental,Local Sales and Rental,New value,,New,New
669,29855,"29855,00",New value,,New,Curtis Howard,Curtis Howard,New value,,New,Economy Center,Economy Center,New value,,New,New
670,29857,"29857,00",New value,,New,Janice Hows,Janice Hows,New value,,New,Area Sheet Metal Supply,Area Sheet Metal Supply,New value,,New,New
671,29858,"29858,00",New value,,New,George Huckaby,George Huckaby,New value,,New,Synthetic Materials Manufacturing,Synthetic Materials Manufacturing,New value,,New,New
672,29859,"29859,00",New value,,New,Joshua Huff,Joshua Huff,New value,,New,Rural Sales and Service,Rural Sales and Service,New value,,New,New
673,29860,"29860,00",New value,,New,Arlene Huff,Arlene Huff,New value,,New,Tubeless Tire Company,Tubeless Tire Company,New value,,New,New
674,29861,"29861,00",New value,,New,Phyllis Huntsman,Phyllis Huntsman,New value,,New,Hardware Components,Hardware Components,New value,,New,New
675,29862,"29862,00",New value,,New,Lawrence Hurkett,Lawrence Hurkett,New value,,New,Retail Sporting Goods,Retail Sporting Goods,New value,,New,New
676,29863,"29863,00",New value,,New,Ryan Ihrig,Ryan Ihrig,New value,,New,Efficient Cycling,Efficient Cycling,New value,,New,New
677,29864,"29864,00",New value,,New,Beth Inghram,Beth Inghram,New value,,New,General Industries,General Industries,New value,,New,New
678,29865,"29865,00",New value,,New,Lucio Iallo,Lucio Iallo,New value,,New,Highway Bike Shop,Highway Bike Shop,New value,,New,New
679,29866,"29866,00",New value,,New,Richard Irwin,Richard Irwin,New value,,New,Rental Bikes,Rental Bikes,New value,,New,New
680,29867,"29867,00",New value,,New,Erik Ismert,Erik Ismert,New value,,New,Roving Sports,Roving Sports,New value,,New,New
681,29868,"29868,00",New value,,New,Denean Ison,Denean Ison,New value,,New,Express Bike Services,Express Bike Services,New value,,New,New
682,29870,"29870,00",New value,,New,Bronson Jacobs,Bronson Jacobs,New value,,New,Retail Discount Store,Retail Discount Store,New value,,New,New
683,29871,"29871,00",New value,,New,Eric Jacobsen,Eric Jacobsen,New value,,New,Vale Riding Supplies,Vale Riding Supplies,New value,,New,New
684,29872,"29872,00",New value,,New,Jodan Jacobson,Jodan Jacobson,New value,,New,A Great Bicycle Company,A Great Bicycle Company,New value,,New,New
685,29873,"29873,00",New value,,New,Mary Alexander,Mary Alexander,New value,,New,Certified Bicycle Supply,Certified Bicycle Supply,New value,,New,New
686,29874,"29874,00",New value,,New,David Jaffe,David Jaffe,New value,,New,Exceptional Cycle Services,Exceptional Cycle Services,New value,,New,New
687,29876,"29876,00",New value,,New,Vance Johns,Vance Johns,New value,,New,Leisure Activities,Leisure Activities,New value,,New,New
688,29877,"29877,00",New value,,New,Joyce Jarvis,Joyce Jarvis,New value,,New,Paints and Solvents Company,Paints and Solvents Company,New value,,New,New
689,29879,"29879,00",New value,,New,Stephen Jiang,Stephen Jiang,New value,,New,Bikes for Kids and Adults,Bikes for Kids and Adults,New value,,New,New
690,29881,"29881,00",New value,,New,Danielle Johnson,Danielle Johnson,New value,,New,Home Town Bike Store,Home Town Bike Store,New value,,New,New
691,29883,"29883,00",New value,,New,Barry Johnson,Barry Johnson,New value,,New,Sample Bike Store,Sample Bike Store,New value,,New,New
692,29884,"29884,00",New value,,New,Brian Johnson,Brian Johnson,New value,,New,Extras Sporting Goods,Extras Sporting Goods,New value,,New,New
693,29885,"29885,00",New value,,New,David Johnson,David Johnson,New value,,New,Sure & Reliable Sporting Goods,Sure & Reliable Sporting Goods,New value,,New,New
694,29889,"29889,00",New value,,New,Jean Jordan,Jean Jordan,New value,,New,Separate Parts Corporation,Separate Parts Corporation,New value,,New,New
695,29890,"29890,00",New value,,New,Peggy Justice,Peggy Justice,New value,,New,Basic Bike Company,Basic Bike Company,New value,,New,New
696,29891,"29891,00",New value,,New,Diane Krane,Diane Krane,New value,,New,"Fabrikam Inc., West","Fabrikam Inc., West",New value,,New,New
697,29892,"29892,00",New value,,New,Sandra Kitt,Sandra Kitt,New value,,New,Non-Slip Pedal Company,Non-Slip Pedal Company,New value,,New,New
698,29893,"29893,00",New value,,New,Sandeep Kaliyath,Sandeep Kaliyath,New value,,New,Weekend Bike Tours,Weekend Bike Tours,New value,,New,New
699,29895,"29895,00",New value,,New,Lori Kane,Lori Kane,New value,,New,General Supplies,General Supplies,New value,,New,New
700,29897,"29897,00",New value,,New,Kay Krane,Kay Krane,New value,,New,Racing Toys,Racing Toys,New value,,New,New
701,29898,"29898,00",New value,,New,Sandeep Katyal,Sandeep Katyal,New value,,New,Capable Sales and Service,Capable Sales and Service,New value,,New,New
702,29900,"29900,00",New value,,New,Victor Kelley,Victor Kelley,New value,,New,Road Way Sales and Rental,Road Way Sales and Rental,New value,,New,New
703,29901,"29901,00",New value,,New,John Kelly,John Kelly,New value,,New,Sturdy Toys,Sturdy Toys,New value,,New,New
704,29902,"29902,00",New value,,New,Robert Kelly,Robert Kelly,New value,,New,Beneficial Exercises and Activities,Beneficial Exercises and Activities,New value,,New,New
705,29903,"29903,00",New value,,New,Kevin Kennedy,Kevin Kennedy,New value,,New,Fad Outlet,Fad Outlet,New value,,New,New
706,29904,"29904,00",New value,,New,Mary Kesslep,Mary Kesslep,New value,,New,Commerce Bicycle Specialists,Commerce Bicycle Specialists,New value,,New,New
707,29905,"29905,00",New value,,New,Elizabeth Keyser,Elizabeth Keyser,New value,,New,Acceptable Sales & Service,Acceptable Sales & Service,New value,,New,New
708,29906,"29906,00",New value,,New,Imtiaz Khan,Imtiaz Khan,New value,,New,District Mall,District Mall,New value,,New,New
709,29907,"29907,00",New value,,New,Karan Khanna,Karan Khanna,New value,,New,Fitness Supplies,Fitness Supplies,New value,,New,New
710,29908,"29908,00",New value,,New,Joe Kim,Joe Kim,New value,,New,Mail Market,Mail Market,New value,,New,New
711,29910,"29910,00",New value,,New,Shane Kim,Shane Kim,New value,,New,Twelfth Bike Store,Twelfth Bike Store,New value,,New,New
712,29911,"29911,00",New value,,New,Tim Kim,Tim Kim,New value,,New,Consolidated Messenger,Consolidated Messenger,New value,,New,New
713,29913,"29913,00",New value,,New,Anton Kirilov,Anton Kirilov,New value,,New,Field Trip Store,Field Trip Store,New value,,New,New
714,29914,"29914,00",New value,,New,Christian Kleinerman,Christian Kleinerman,New value,,New,Finish and Sealant Products,Finish and Sealant Products,New value,,New,New
715,29915,"29915,00",New value,,New,Andrew Kobylinski,Andrew Kobylinski,New value,,New,Finer Parts Shop,Finer Parts Shop,New value,,New,New
716,29918,"29918,00",New value,,New,Kirk King,Kirk King,New value,,New,Up-To-Date Sports,Up-To-Date Sports,New value,,New,New
717,29919,"29919,00",New value,,New,Eugene Kogan,Eugene Kogan,New value,,New,Mountain Bike Center,Mountain Bike Center,New value,,New,New
718,29920,"29920,00",New value,,New,Scott Konersmann,Scott Konersmann,New value,,New,Specialty Sports Store,Specialty Sports Store,New value,,New,New
719,29921,"29921,00",New value,,New,Joy Koski,Joy Koski,New value,,New,Scooters and Bikes Store,Scooters and Bikes Store,New value,,New,New
720,29922,"29922,00",New value,,New,Pamala Kotc,Pamala Kotc,New value,,New,Closest Bicycle Store,Closest Bicycle Store,New value,,New,New
721,29924,"29924,00",New value,,New,Mitch Kennedy,Mitch Kennedy,New value,,New,Reasonable Bicycle Sales,Reasonable Bicycle Sales,New value,,New,New
722,29925,"29925,00",New value,,New,Margaret Krupka,Margaret Krupka,New value,,New,Outdoor Sports Supply,Outdoor Sports Supply,New value,,New,New
723,29926,"29926,00",New value,,New,Deepak Kumar,Deepak Kumar,New value,,New,Outdoor Aerobic Systems Company,Outdoor Aerobic Systems Company,New value,,New,New
724,29928,"29928,00",New value,,New,Vamsi Kuppa,Vamsi Kuppa,New value,,New,Metal Clearing House,Metal Clearing House,New value,,New,New
725,29929,"29929,00",New value,,New,Jeffrey Kurtz,Jeffrey Kurtz,New value,,New,Many Bikes Store,Many Bikes Store,New value,,New,New
726,29930,"29930,00",New value,,New,Peter Kurniawan,Peter Kurniawan,New value,,New,Largest Bike Store,Largest Bike Store,New value,,New,New
727,29931,"29931,00",New value,,New,Eric Lang,Eric Lang,New value,,New,Kickstands and Accessories Company,Kickstands and Accessories Company,New value,,New,New
728,29932,"29932,00",New value,,New,Rebecca Laszlo,Rebecca Laszlo,New value,,New,Instruments and Parts Company,Instruments and Parts Company,New value,,New,New
729,29934,"29934,00",New value,,New,David Lawrence,David Lawrence,New value,,New,Gear-Shift Bikes Limited,Gear-Shift Bikes Limited,New value,,New,New
730,29935,"29935,00",New value,,New,Elsa Leavitt,Elsa Leavitt,New value,,New,Frugal Bike Shop,Frugal Bike Shop,New value,,New,New
731,29936,"29936,00",New value,,New,Michael Lee,Michael Lee,New value,,New,Family Entertainment Center,Family Entertainment Center,New value,,New,New
732,29937,"29937,00",New value,,New,Marjorie Lee,Marjorie Lee,New value,,New,Go-cart and Bike Specialists,Go-cart and Bike Specialists,New value,,New,New
733,29938,"29938,00",New value,,New,Frank Campbell,Frank Campbell,New value,,New,Trailblazing Sports,Trailblazing Sports,New value,,New,New
734,29939,"29939,00",New value,,New,Mark Lee,Mark Lee,New value,,New,Racing Partners,Racing Partners,New value,,New,New
735,29941,"29941,00",New value,,New,Jolie Lenehan,Jolie Lenehan,New value,,New,Exhibition Showroom,Exhibition Showroom,New value,,New,New
736,29942,"29942,00",New value,,New,Roger Lengel,Roger Lengel,New value,,New,Authorized Bike Sales and Rental,Authorized Bike Sales and Rental,New value,,New,New
737,29943,"29943,00",New value,,New,A. Leonetti,A. Leonetti,New value,,New,Two-Seater Bikes,Two-Seater Bikes,New value,,New,New
738,29944,"29944,00",New value,,New,Bonnie Lepro,Bonnie Lepro,New value,,New,More Bikes!,More Bikes!,New value,,New,New
739,29946,"29946,00",New value,,New,Linda Leste,Linda Leste,New value,,New,National Manufacturing,National Manufacturing,New value,,New,New
740,29948,"29948,00",New value,,New,Elsie Lewin,Elsie Lewin,New value,,New,Town Industries,Town Industries,New value,,New,New
741,29949,"29949,00",New value,,New,George Li,George Li,New value,,New,Security Racks and Locks Wholesalers,Security Racks and Locks Wholesalers,New value,,New,New
742,29950,"29950,00",New value,,New,Yale Li,Yale Li,New value,,New,Rapid Bikes,Rapid Bikes,New value,,New,New
743,29952,"29952,00",New value,,New,Yuhong Li,Yuhong Li,New value,,New,Nearby Sporting Goods,Nearby Sporting Goods,New value,,New,New
744,29953,"29953,00",New value,,New,Joseph Lique,Joseph Lique,New value,,New,Front Sporting Goods,Front Sporting Goods,New value,,New,New
745,29954,"29954,00",New value,,New,Paulo Lisboa,Paulo Lisboa,New value,,New,Elite Bikes,Elite Bikes,New value,,New,New
746,29955,"29955,00",New value,,New,David Liu,David Liu,New value,,New,Catalog Store,Catalog Store,New value,,New,New
747,29956,"29956,00",New value,,New,Jinghao Liu,Jinghao Liu,New value,,New,Chic Department Stores,Chic Department Stores,New value,,New,New
748,29957,"29957,00",New value,,New,Kevin Liu,Kevin Liu,New value,,New,Eastside Department Store,Eastside Department Store,New value,,New,New
749,29959,"29959,00",New value,,New,Todd Logan,Todd Logan,New value,,New,Cycle Merchants,Cycle Merchants,New value,,New,New
750,29962,"29962,00",New value,,New,Sharon Looney,Sharon Looney,New value,,New,Fitness Hotel,Fitness Hotel,New value,,New,New
751,29964,"29964,00",New value,,New,Anita Lucerne,Anita Lucerne,New value,,New,Grand Industries,Grand Industries,New value,,New,New
752,29967,"29967,00",New value,,New,Judy Lundahl,Judy Lundahl,New value,,New,Leading Sales & Repair,Leading Sales & Repair,New value,,New,New
753,29969,"29969,00",New value,,New,Robert Lyeba,Robert Lyeba,New value,,New,Tandem Sales and Service,Tandem Sales and Service,New value,,New,New
754,29971,"29971,00",New value,,New,Robert Lyon,Robert Lyon,New value,,New,Reliable Retail Center,Reliable Retail Center,New value,,New,New
755,29973,"29973,00",New value,,New,Denise Maccietto,Denise Maccietto,New value,,New,Friendly Bike Shop,Friendly Bike Shop,New value,,New,New
756,29974,"29974,00",New value,,New,Scott MacDonald,Scott MacDonald,New value,,New,Yellow Bicycle Company,Yellow Bicycle Company,New value,,New,New
757,29975,"29975,00",New value,,New,Walter Mays,Walter Mays,New value,,New,Sports Products Store,Sports Products Store,New value,,New,New
758,29978,"29978,00",New value,,New,Ajay Manchepalli,Ajay Manchepalli,New value,,New,Shipping Specialists,Shipping Specialists,New value,,New,New
759,29980,"29980,00",New value,,New,Tomas Manzanares,Tomas Manzanares,New value,,New,Authentic Sales and Service,Authentic Sales and Service,New value,,New,New
760,29981,"29981,00",New value,,New,Kathy Marcovecchio,Kathy Marcovecchio,New value,,New,Official Parts Shop,Official Parts Shop,New value,,New,New
761,29982,"29982,00",New value,,New,Melissa Marple,Melissa Marple,New value,,New,Discount Tours,Discount Tours,New value,,New,New
762,29983,"29983,00",New value,,New,Cecelia Marshall,Cecelia Marshall,New value,,New,Tire Exchange,Tire Exchange,New value,,New,New
763,29985,"29985,00",New value,,New,Linda Martin,Linda Martin,New value,,New,Oils and Fluids Warehouse,Oils and Fluids Warehouse,New value,,New,New
764,29987,"29987,00",New value,,New,Frank Mart¡nez,Frank Mart¡nez,New value,,New,Rally Master Company Inc,Rally Master Company Inc,New value,,New,New
765,29988,"29988,00",New value,,New,Steve Masters,Steve Masters,New value,,New,Professional Cyclists,Professional Cyclists,New value,,New,New
766,29990,"29990,00",New value,,New,Jennifer Maxham,Jennifer Maxham,New value,,New,Exclusive Bicycle Mart,Exclusive Bicycle Mart,New value,,New,New
767,29991,"29991,00",New value,,New,Chris Maxwell,Chris Maxwell,New value,,New,City Manufacturing,City Manufacturing,New value,,New,New
768,29992,"29992,00",New value,,New,Sandra Maynard,Sandra Maynard,New value,,New,Bike Dealers Association,Bike Dealers Association,New value,,New,New
769,29994,"29994,00",New value,,New,Robin McGuigan,Robin McGuigan,New value,,New,"Health Spa, Limited","Health Spa, Limited",New value,,New,New
770,29997,"29997,00",New value,,New,Lola McCarthy,Lola McCarthy,New value,,New,Closeout Boutique,Closeout Boutique,New value,,New,New
771,29998,"29998,00",New value,,New,Jane McCarty,Jane McCarty,New value,,New,Bicycle Merchandise Warehouse,Bicycle Merchandise Warehouse,New value,,New,New
772,30000,"30000,00",New value,,New,James McCoy,James McCoy,New value,,New,Leather Seat Factory,Leather Seat Factory,New value,,New,New
773,30003,"30003,00",New value,,New,Yvonne McKay,Yvonne McKay,New value,,New,Practical Bike Supply Company,Practical Bike Supply Company,New value,,New,New
774,30004,"30004,00",New value,,New,Nkenge McLin,Nkenge McLin,New value,,New,Some Discount Store,Some Discount Store,New value,,New,New
775,30005,"30005,00",New value,,New,Nancy McPhearson,Nancy McPhearson,New value,,New,Variety Cycling,Variety Cycling,New value,,New,New
776,30007,"30007,00",New value,,New,Raquel Mello,Raquel Mello,New value,,New,Remote Bicycle Specialists,Remote Bicycle Specialists,New value,,New,New
777,30008,"30008,00",New value,,New,R. Morgan Mendoza,R. Morgan Mendoza,New value,,New,Friendly Neighborhood Bikes,Friendly Neighborhood Bikes,New value,,New,New
778,30010,"30010,00",New value,,New,Stephen Mew,Stephen Mew,New value,,New,Recommended Bicycles,Recommended Bicycles,New value,,New,New
779,30012,"30012,00",New value,,New,Helen Meyer,Helen Meyer,New value,,New,Alpine Ski House,Alpine Ski House,New value,,New,New
780,30016,"30016,00",New value,,New,Thomas Michaels,Thomas Michaels,New value,,New,Seats and Saddles Company,Seats and Saddles Company,New value,,New,New
781,30018,"30018,00",New value,,New,Virginia Miller,Virginia Miller,New value,,New,All Cycle Shop,All Cycle Shop,New value,,New,New
782,30019,"30019,00",New value,,New,Matthew Miller,Matthew Miller,New value,,New,Tachometers and Accessories,Tachometers and Accessories,New value,,New,New
783,30021,"30021,00",New value,,New,Ben Miller,Ben Miller,New value,,New,Low Price Cycles,Low Price Cycles,New value,,New,New
784,30022,"30022,00",New value,,New,Dylan Miller,Dylan Miller,New value,,New,Metropolitan Manufacturing,Metropolitan Manufacturing,New value,,New,New
785,30023,"30023,00",New value,,New,Frank Miller,Frank Miller,New value,,New,Orange Bicycle Company,Orange Bicycle Company,New value,,New,New
786,30024,"30024,00",New value,,New,Neva Mitchell,Neva Mitchell,New value,,New,Riding Associates,Riding Associates,New value,,New,New
787,30025,"30025,00",New value,,New,Linda Mitchell,Linda Mitchell,New value,,New,Essential Bike Works,Essential Bike Works,New value,,New,New
788,30027,"30027,00",New value,,New,Joseph Mitzner,Joseph Mitzner,New value,,New,Engineered Bike Systems,Engineered Bike Systems,New value,,New,New
789,30028,"30028,00",New value,,New,Laura Steele,Laura Steele,New value,,New,Professional Containers and Packaging Co.,Professional Containers and Packaging Co.,New value,,New,New
790,30029,"30029,00",New value,,New,Shanay Steelman,Shanay Steelman,New value,,New,One Bike Company,One Bike Company,New value,,New,New
791,30030,"30030,00",New value,,New,Stefano Stefani,Stefano Stefani,New value,,New,Cycling Goods,Cycling Goods,New value,,New,New
792,30031,"30031,00",New value,,New,Alan Steiner,Alan Steiner,New value,,New,Cycle Clearance,Cycle Clearance,New value,,New,New
793,30032,"30032,00",New value,,New,Derik Stenerson,Derik Stenerson,New value,,New,Black Bicycle Company,Black Bicycle Company,New value,,New,New
794,30033,"30033,00",New value,,New,Vassar Stern,Vassar Stern,New value,,New,Transport Bikes,Transport Bikes,New value,,New,New
795,30034,"30034,00",New value,,New,Wathalee Steuber,Wathalee Steuber,New value,,New,Sellers of Cycles,Sellers of Cycles,New value,,New,New
796,30035,"30035,00",New value,,New,Alice Steiner,Alice Steiner,New value,,New,Maintenance and Repair for Bicycles,Maintenance and Repair for Bicycles,New value,,New,New
797,30036,"30036,00",New value,,New,Liza Marie Stevens,Liza Marie Stevens,New value,,New,Fitness Department Stores,Fitness Department Stores,New value,,New,New
798,30037,"30037,00",New value,,New,Jim Stewart,Jim Stewart,New value,,New,Famous Bike Shop,Famous Bike Shop,New value,,New,New
799,30039,"30039,00",New value,,New,Robert Stotka,Robert Stotka,New value,,New,Gift and Toy Store,Gift and Toy Store,New value,,New,New
800,30040,"30040,00",New value,,New,Kayla Stotler,Kayla Stotler,New value,,New,Major Sporting Goods,Major Sporting Goods,New value,,New,New
801,30042,"30042,00",New value,,New,Ruby Sue Styles,Ruby Sue Styles,New value,,New,Major Cycling,Major Cycling,New value,,New,New
802,30044,"30044,00",New value,,New,Gary Suess,Gary Suess,New value,,New,Downhill Bicycle Specialists,Downhill Bicycle Specialists,New value,,New,New
803,30045,"30045,00",New value,,New,Ruth Suffin,Ruth Suffin,New value,,New,Bike Experts,Bike Experts,New value,,New,New
804,30046,"30046,00",New value,,New,Elizabeth Sullivan,Elizabeth Sullivan,New value,,New,Extraordinary Bike Works,Extraordinary Bike Works,New value,,New,New
805,30047,"30047,00",New value,,New,Michael Sullivan,Michael Sullivan,New value,,New,Valley Bicycle Distributors,Valley Bicycle Distributors,New value,,New,New
806,30048,"30048,00",New value,,New,Marcia Sultan,Marcia Sultan,New value,,New,Top Sports Supply,Top Sports Supply,New value,,New,New
807,30050,"30050,00",New value,,New,Krishna Sunkammurali,Krishna Sunkammurali,New value,,New,Metropolitan Bicycle Supply,Metropolitan Bicycle Supply,New value,,New,New
808,30051,"30051,00",New value,,New,Brad Sutton,Brad Sutton,New value,,New,Honest Repair Service,Honest Repair Service,New value,,New,New
809,30052,"30052,00",New value,,New,Abraham Swearengin,Abraham Swearengin,New value,,New,Wheel Gallery,Wheel Gallery,New value,,New,New
810,30053,"30053,00",New value,,New,Katherine Swan,Katherine Swan,New value,,New,Top Bike Market,Top Bike Market,New value,,New,New
811,30055,"30055,00",New value,,New,Julie Taft-Rider,Julie Taft-Rider,New value,,New,Bicycle Lines Distributors,Bicycle Lines Distributors,New value,,New,New
812,30056,"30056,00",New value,,New,Clarence Tatman,Clarence Tatman,New value,,New,Sparkling Paint and Finishes,Sparkling Paint and Finishes,New value,,New,New
813,30058,"30058,00",New value,,New,Mike Taylor,Mike Taylor,New value,,New,Plastic Parts Company,Plastic Parts Company,New value,,New,New
814,30061,"30061,00",New value,,New,Chad Tedford,Chad Tedford,New value,,New,Big Cycle Mall,Big Cycle Mall,New value,,New,New
815,30063,"30063,00",New value,,New,Vanessa Tench,Vanessa Tench,New value,,New,Eighth Bike Store,Eighth Bike Store,New value,,New,New
816,30064,"30064,00",New value,,New,Judy Thames,Judy Thames,New value,,New,Demand Distributors,Demand Distributors,New value,,New,New
817,30067,"30067,00",New value,,New,Phyllis Thomas,Phyllis Thomas,New value,,New,Red Bicycle Company,Red Bicycle Company,New value,,New,New
